index,item_id
818082,"[4495, 2823, 15297, 5315, 3384]"
818248,"[4495, 2823, 3773, 5315, 3384]"
818537,"[9728, 4754, 10440, 9817]"
818583,"[7626, 5424, 7379, 8134, 11029, 16166, 3510, 2599, 9778, 15266]"
818717,"[565, 5716, 682, 7626, 1785, 4457]"
818869,"[6273, 4266, 5021, 15362, 15464]"
818912,"[657, 15997, 5894, 14998, 3734]"
819112,"[15074, 7626, 12598, 12908, 9465, 10469, 1264, 1105, 10119, 10942]"
819411,[3734]
819642,"[5411, 10772, 4582, 16166, 13763]"
819690,"[6402, 5693, 9728, 7793, 7214, 4635, 7932, 4457, 1051, 16057]"
820338,"[4635, 9169, 7102, 6265]"
820619,"[6980, 10323, 2956, 6785, 9936]"
820798,"[3888, 4718, 14242, 10238, 14215, 5051, 2956, 5070]"
821202,"[7582, 14841, 13243, 4073, 8893, 1503, 13159, 3182, 12598, 12268]"
821409,"[14310, 4740, 3935, 973, 13317]"
821611,"[10879, 13865, 9194, 10363, 12623]"
821639,"[10440, 13915, 1358, 8618, 8891, 1617, 8636, 4457, 1439, 10077]"
822025,"[13018, 10772, 16087, 1857, 15362, 10942, 6265, 12598]"
822071,"[3734, 11756, 8891, 4718, 14530]"
822374,"[2722, 5488, 6809, 1553]"
822498,"[7192, 12719, 1418, 7582, 5287, 565, 9335, 9506, 14530, 14689]"
822955,"[3800, 1695, 3345, 10440, 5434]"
823278,"[9728, 15362, 13865, 8134, 9091, 7844, 1189, 3269, 12849, 3908]"
824643,"[10811, 12173, 3734, 4151, 4209, 14942]"
825189,"[10942, 15915, 10845, 1553, 14264, 14242, 565, 6309, 8449, 9964]"
825442,"[15648, 1399, 7144, 4685, 4946]"
825968,"[9524, 11749, 8000, 4685, 10122]"
826035,"[4754, 10440, 372, 9728, 9817]"
826056,"[3734, 4250, 3935, 4237, 13865, 6443]"
826415,[15297]
826606,"[8371, 13245, 7206, 11756, 7844, 7571, 7102]"
826824,"[10440, 9728, 7829, 817]"
827403,"[7807, 10942, 8579, 6265, 12598]"
827533,"[2823, 4495, 15297, 5315, 3384]"
827899,"[7135, 7371, 9728, 10770, 12386, 1819, 2499, 11827, 8477, 16107]"
827974,"[7382, 8036, 10761, 13865, 13915, 16166, 14422]"
828103,"[7626, 682, 12173, 12841, 8821, 6686, 15646, 7829, 15886, 4436]"
828334,"[14689, 11754, 14317, 10942, 8579, 6265, 12598]"
828376,"[12356, 12173, 10440, 4774, 13865, 6444]"
828517,"[5669, 7829, 7612, 9728, 8861, 7745, 3784, 13280, 7210, 10942]"
828540,"[4116, 1962, 13865, 8636, 142, 8616, 4533]"
828976,"[9006, 9842, 9900, 15297, 11919, 4151, 16228, 5315]"
829092,"[7160, 10680, 12149, 13713, 4457, 8386, 2624, 13867, 13865, 8011]"
829130,"[12173, 5937, 3190, 15016, 3620, 13070, 5087, 15049, 9728, 14837]"
829133,"[16442, 8636, 11778, 3784, 9728, 14784, 12324, 14337, 12501, 3808]"
829161,"[12849, 8558, 15266, 11348, 4281, 8419, 5569, 682]"
829597,"[6404, 1290, 9103, 7102, 10119, 5434]"
830358,"[13865, 3734, 884, 8636, 12386, 4475, 4574, 13099, 16166, 12133]"
830366,"[7793, 2499, 12702, 13865, 4457, 16499, 1337, 14580, 8350, 15297]"
830445,"[10214, 9903, 12743, 14942, 10119, 4436, 13865, 11047]"
830450,"[5693, 14310, 4740, 2561, 3151]"
830459,"[15297, 9169, 13865, 6870, 12259, 9913, 1604, 4495, 849, 7570]"
830555,"[15297, 12995, 676]"
830738,"[4000, 15404, 8579, 12537, 16088, 5803, 14272, 16378, 3935, 16291]"
831021,[9728]
831023,[]
831359,"[6155, 11018, 6825, 9335, 1287, 7210, 15297, 5109, 6809, 5693]"
831372,"[11919, 7571, 16166, 5411, 13865, 923, 14361]"
831620,"[16166, 2534, 8880, 4436, 8254, 10605, 1962, 8199]"
831846,"[11806, 10440, 13326, 13018, 11778, 11237, 9900, 14646, 15199, 14378]"
832419,"[8161, 1381, 1163, 6660, 3784]"
832922,"[2954, 14416, 1844, 2599, 10440, 6660, 10464]"
832987,"[1287, 12623, 3182, 5648, 10440, 6443, 8437]"
833040,"[9817, 12702, 4979, 2237, 15422, 144, 10287, 11749, 12841, 10119]"
833260,[]
833591,"[4116, 12701, 1844, 13849, 7662, 15297, 14431, 7582, 4436, 13865]"
834032,"[3734, 3541, 7102, 10122, 13377, 10440]"
834176,"[4151, 4754, 10440, 9728, 9817]"
834194,"[1106, 9342, 12173, 10214, 5847, 8437]"
834594,"[2823, 4976, 8254, 4718, 16270, 14210, 13371, 4436, 3182, 15266]"
834716,"[3587, 2956, 383, 11985, 11911]"
834928,"[4629, 2823, 11919, 2720, 16228]"
835212,"[10440, 9950, 817, 2237]"
835624,"[14942, 2337, 11173, 2657, 16166, 10440, 2780, 7745, 8011]"
835802,"[11348, 7571, 16197, 8140, 8199, 5873]"
835977,"[142, 682, 12173, 14901, 11749, 12324, 4448, 7460, 144]"
836067,"[4239, 10942, 8579, 6265, 12598]"
836068,"[7959, 3734, 3130, 6210, 3935, 12975, 6443, 9230, 4685]"
836148,"[9728, 15362, 13865, 5838, 7192, 8437]"
836505,"[11143, 9842, 14359, 8986, 16026]"
836710,"[16029, 3541, 8874, 10323]"
837141,"[11769, 13243, 6033, 15464, 12268, 10214, 5847, 12201, 8679]"
837450,"[12173, 13865, 7969, 8857, 13256]"
837880,[15297]
837974,"[4237, 6809, 3768, 10942, 13915]"
838100,"[5411, 8821, 11310, 3006, 8980, 3066, 2599, 2956]"
838113,"[12743, 7134]"
838285,"[8821, 8069, 5693, 6277, 4475, 4471, 7444, 9297, 11586, 14317]"
838715,"[12981, 2483, 9169, 10122, 13377]"
838728,[]
839060,[13865]
839336,"[6346, 11348, 496, 10942, 5315]"
839517,"[1695, 3800, 10440, 5434, 16498, 4740]"
839553,"[11261, 11237, 12659, 14717, 7997, 1449]"
840030,"[5488, 7844, 9950, 7571, 334, 142]"
840049,[4151]
840447,"[12173, 841, 14726, 12356, 10440, 2619, 12975, 2970, 11899, 924]"
840589,"[11109, 9851, 15297, 10440, 9817]"
840994,"[366, 14264, 10878, 4495, 11216, 5315]"
841591,"[13161, 517, 10219, 8252, 4457]"
841686,"[6214, 3550, 10219, 3622, 10647, 8143, 13586, 6033, 8391, 11018]"
842428,"[141, 945, 5505, 12275, 7102, 2722, 16197, 7571, 13867, 7210]"
842615,"[4151, 4754, 10440, 9728, 9817]"
842627,"[16361, 15425, 5287, 13038, 15411, 288, 7676, 1700, 7026, 4731]"
842628,[]
843121,"[4471, 16088, 15297, 3784, 12335, 1508, 15947, 2816, 13865, 9550]"
843162,"[4239, 10942, 8579, 6265, 12598]"
843171,"[15297, 4495, 9851, 10440, 12995, 9817]"
843283,"[13865, 4689, 10942, 8579, 6265, 12598]"
843287,"[6208, 15715, 10440, 9728, 9817]"
843437,"[9937, 13018, 10440, 13326, 11806, 760, 15297, 13865, 14378, 1287]"
843538,"[10240, 15362, 14359, 8986, 12623, 16026]"
844473,"[10219, 13199, 12846, 8227, 2940, 15549]"
844489,"[12841, 5569, 6809, 10942, 13915]"
844638,"[15715, 14901, 9808, 11749, 358, 5754, 2956, 10942, 7210, 734]"
844842,"[10845, 13099, 10214, 7582, 13865]"
845017,"[7310, 9617, 11790, 3734, 1287]"
845207,"[15362, 6162, 13865, 11348, 8252, 13199]"
845282,[14242]
845488,"[6162, 2625, 10077, 13475, 4629, 3532, 9728, 13582, 8727, 9164]"
845779,"[16270, 16166, 5411, 8617, 14703, 9996, 13018]"
845808,"[14847, 12516, 10073, 14023, 13475, 6443, 6809, 6265]"
845897,"[9996, 14210, 1105, 11919, 13865, 923, 14361]"
846309,"[8617, 5086, 9996, 14215]"
846319,"[6646, 3090, 4495, 16088, 3734, 9335]"
846558,"[5693, 3734, 14826, 1414, 15297, 8140, 14022]"
846606,"[4076, 565, 9811]"
846730,"[11565, 5287, 4151, 5658, 9728, 8616, 4457, 4533, 8848, 12598]"
846762,"[4239, 10942, 8579, 6265, 12598]"
846826,"[10240, 12743, 13865, 6210, 923, 14421]"
847161,"[4740, 7310, 11749, 14313, 3182, 10256, 9728, 1287, 15425, 8893]"
847259,"[142, 9222, 10077, 7829, 817]"
847367,"[4549, 14916, 7571, 16197, 8140]"
847419,"[15997, 12147, 2612, 9728, 3935, 973, 7806]"
847506,"[15297, 16086, 10440, 13865, 12324]"
847704,"[6965, 15021, 16228, 4239, 11237]"
847758,"[4495, 5803, 16087, 1325, 14242, 15018]"
848112,"[5424, 5411, 7571, 4549, 8386, 3379, 4718, 10879, 565, 15297]"
848802,[4151]
848944,"[15362, 12743, 12421, 12974, 15399, 13788, 5754, 741, 1443, 13653]"
849446,"[12965, 13185, 2599, 11749, 6646, 12133, 13355, 10605, 3182, 4537]"
849502,"[10323, 14567, 12743, 13865, 3784, 14076, 13018, 16249]"
849612,"[10323, 12965, 13104, 9927, 6738]"
849660,"[14192, 5803, 1978, 13018]"
850176,"[16361, 5937, 8481, 682, 565, 47, 12849, 1785, 4457, 10942]"
850380,"[6219, 12841, 14317, 7444, 12846, 1105, 9342, 12356, 599, 3734]"
850411,"[14461, 11029, 2954, 9787, 4260, 9427, 13159, 16166, 5424, 11754]"
850661,"[8606, 12965, 8679, 13865, 9335, 11919, 4151, 16228]"
850756,"[16270, 13243, 10942, 8579, 6265, 12598]"
850804,"[142, 9169, 15221, 11275, 760, 15297]"
850922,"[3475, 15297, 3182, 9352, 676, 4382, 4448, 5645, 1819, 14215]"
851043,"[16087, 2722, 8857, 1106, 5754, 565, 12225]"
851510,"[1267, 6809, 6402, 11778, 4976, 9950, 7417, 7793, 10903, 2599]"
851730,"[9728, 598, 8636, 4754, 10440, 9817]"
851791,"[1325, 1053, 4495, 13223, 1508]"
851892,"[13015, 4457, 15297, 4151, 13058, 3419]"
852225,"[9728, 10772, 11216, 6809, 4436, 945, 15297, 8393, 9936, 12846]"
852363,"[334, 9091, 4718, 9728, 565, 5411, 6686, 3550, 85]"
852365,"[7310, 1267, 3808, 10469, 3888, 15648]"
852767,"[4239, 10942, 8579, 6265, 12598]"
852809,"[5716, 16361, 5937, 682, 6455, 12849, 10942, 1785, 4457]"
852858,[8636]
853020,[]
853573,"[6082, 7486, 8585, 10845, 13865, 6660, 9335, 10942, 13223]"
853645,"[1290, 12057, 10761, 1553, 9817, 366, 9728, 13018, 10772, 3594]"
853790,"[9728, 2081, 5644, 12324, 16088]"
854800,"[1381, 15362, 1163, 6660, 3784]"
854899,"[5633, 10954, 3071, 5658, 4457, 2311, 12812, 1465, 13018, 2954]"
854983,"[10135, 11778, 8580, 9374, 5065, 2858, 12544, 4260, 142, 1916]"
855387,"[3734, 12096, 15297, 1700, 7026]"
855461,[]
855509,"[3784, 6265, 12598]"
855700,"[334, 8199, 10515, 9335, 10942]"
855813,"[10214, 11769, 4475, 5979, 6431, 9963, 3834, 3742, 12620, 10942]"
855814,"[16270, 9728, 15266, 9465, 6455, 13018, 10761, 9927, 6738, 10879]"
855864,"[15297, 10440, 9817, 10214]"
856135,"[598, 9091, 4774, 13865, 15997, 3182, 11110, 142]"
856328,"[15603, 10440, 1381, 4151, 12080]"
857059,"[7311, 2954, 8026, 3734, 12623, 14264, 4457, 8656]"
857504,"[2956, 12846, 2556, 12421, 13325, 7144]"
858070,"[8821, 281, 7571, 6455, 4976, 14317, 6265]"
858318,"[10122, 14470, 6455, 10801, 6870]"
858321,"[8584, 7125, 4685, 15919, 9169, 3657, 1215, 6915, 5533, 5452]"
858514,"[6143, 12228, 13865, 12965, 2303]"
858618,"[657, 11985, 13262, 2499, 11083, 13668, 9381, 13865, 12104, 7806]"
858639,"[517, 10085, 4457, 6265, 12598]"
858739,"[15297, 5803, 657]"
858809,"[4629, 11919, 2720, 4151, 16228]"
858899,"[9169, 9728, 14242, 15297]"
859011,"[10879, 15362, 6660]"
859052,"[12173, 47, 5087, 6526, 5267, 16130, 5679, 14317, 5250, 12323]"
859138,"[1844, 8636, 5648, 9936, 8437]"
859662,"[9728, 10464, 8874, 211, 10440]"
859745,"[5051, 5803, 13018, 13913, 11310, 2892, 5408, 12179, 682, 2483]"
859764,"[3734, 5569, 12908, 10440, 11756, 7844, 9950, 4239, 11237]"
859928,"[15297, 5693, 5808, 8639, 6470, 12623, 10770, 5669, 144, 14264]"
860159,"[13191, 6208, 7745, 2324, 8254]"
860205,"[9728, 13865, 3363, 8636, 1053, 11204, 5803, 6317, 1986, 7019]"
860539,"[12463, 1852, 4754, 10440, 9728, 9817]"
861079,"[13865, 12149, 16043, 5693, 11885, 15942, 3474]"
861208,"[2981, 2816, 565, 3978, 2657, 10665]"
861235,"[4740, 5046, 6774, 1267, 10605]"
861358,"[4239, 8305, 14272, 14998, 6162, 7571, 8181, 1971, 6033]"
861386,[]
861426,"[849, 1873, 3935, 11749, 11348, 7417, 13865, 4455, 4417, 9817]"
861511,"[10219, 16270, 3734, 11987, 2858, 1978, 1107, 4685]"
861610,"[8038, 6809, 9636, 11348, 7102, 14264, 8656, 10440, 15918, 4224]"
862022,"[9728, 1844, 15297, 5315]"
862503,"[10440, 13955, 1986, 7019, 9728, 9817]"
862533,"[4740, 3935, 14215]"
863308,"[10440, 16499, 14603, 13941, 14313, 3509, 9728, 3259, 4239, 3935]"
863349,"[11654, 13318, 14619, 8612, 366, 4457, 1287, 9381, 14689, 3936]"
863789,"[11118, 9667, 16180, 13865, 3984, 10163, 6405, 9728, 11640, 12996]"
864549,"[15074, 15847, 9714, 9667, 4685, 2954, 5979, 5109, 15060, 7969]"
864574,[]
864702,"[16043, 13262, 13018, 496, 3449, 4901]"
865263,"[4239, 10942, 8579, 6265, 12598]"
865285,"[13865, 5669, 366, 3034, 3935, 8254, 10256, 4457, 6444]"
865299,"[10214, 9728, 4718, 7125, 5791, 140, 2360, 4565, 10351, 15266]"
865477,"[11749, 7660, 14901, 12841, 2954]"
865481,"[16166, 6455, 5051, 142, 4436]"
865604,"[10876, 5411, 1819, 13371, 2954, 13159, 9617, 10761, 3182, 1287]"
865903,"[12228, 12623, 13865, 1962, 14603, 13058, 8986, 8650, 798]"
866651,"[11756, 15297, 3734, 12692, 7269, 7082, 10876, 12841, 7210, 6965]"
866739,"[5693, 11754, 281, 13104, 15411, 6870, 9298, 2816, 9617, 6915]"
867027,"[9194, 9996, 13715, 10351, 15846, 366, 11284, 10878, 354, 14310]"
867401,"[14200, 13185, 8181, 13915, 14915, 13018, 4773, 11756, 1287, 7417]"
867529,"[8199, 3734, 7793, 14242]"
867569,"[5693, 14310, 4457, 14317, 13865]"
867738,"[11749, 13025, 15531, 4024, 16166, 8199, 15074, 11864, 12743, 5411]"
867953,"[3734, 5171, 6561, 7626, 1553, 13018, 3800, 8109, 2599, 2590]"
868317,"[1844, 5434, 142, 4457, 4151]"
868432,"[4239, 10942, 8579, 6265, 12598]"
868465,[]
868469,"[9809, 8252, 3553, 12702, 15915, 8579, 5336, 1106, 4702, 1554]"
868514,"[7626, 13545, 13865, 923, 14361]"
868624,"[12598, 111, 13223, 9728, 15297, 1698, 4702, 10636, 817]"
868663,"[4685, 12623, 7626, 6561, 682, 9937, 9900, 6870, 1053]"
869219,"[12057, 12849, 11469, 7444, 14359, 8140, 7102, 5729]"
869224,"[12080, 7420, 10770, 9335, 15266]"
869543,"[916, 10772, 3133, 15787, 5411]"
869548,"[2922, 3734, 11769, 512, 334, 12228, 15297, 10440]"
869666,"[9728, 16107, 14115, 15297, 6443, 3071, 5323, 12981, 12056, 9937]"
870044,"[4495, 9091, 1381, 10440, 9817, 4151]"
870092,"[12965, 5681, 14215, 5438, 931, 3999, 10073, 11754, 7310, 5051]"
870157,"[4239, 10942, 8579, 6265, 12598]"
870309,"[14814, 15362, 1163, 6660, 3784]"
870913,"[10440, 15422, 11985, 6467, 11310, 682, 8486, 3888, 366]"
870982,"[1604, 2722, 4754, 10440, 9728, 9817]"
871118,"[13159, 140, 5569, 13653, 10593, 7571, 1105, 8910, 12386, 10942]"
871394,"[9728, 3734, 1785, 8140, 281, 13223, 16346, 10219]"
871460,"[10440, 9728, 5225, 12401, 3800, 5330, 15047, 13849, 13865, 456]"
871544,"[9728, 3071, 3734, 15297, 1700, 7026]"
872299,"[4151, 4754, 10440, 9728, 9817]"
872338,"[9996, 1132, 4151, 7417, 2954, 8011, 4685]"
872566,"[12421, 11769, 512, 334, 4239, 12228, 15297, 10440]"
872666,"[7424, 14683, 4457, 14317, 13865]"
873110,"[3095, 14689, 9433, 1443, 1337, 1267, 10605, 13018]"
873362,"[9617, 4495, 1325, 1508, 15297, 7102]"
873369,"[13941, 682, 144, 2722, 5693, 13018, 11754, 8437]"
874146,"[14431, 9132, 9222, 1378, 14826, 10593, 12318, 4448, 10761, 931]"
874448,"[10761, 14942, 3182, 4754, 10440, 9728, 9817]"
874470,"[11109, 9851, 15297, 10440, 9817]"
874689,"[561, 15297, 7793, 4495, 1325]"
874832,[16207]
874909,"[1257, 14901, 1287, 12849, 5754, 5693, 10772, 6646, 4024, 12173]"
875113,"[3734, 12623, 7401, 2956, 281, 15266, 6265]"
875394,"[6809, 5847, 10942, 13915]"
875634,"[4239, 1595, 6646, 15942, 15266, 12449, 14755, 2134, 16166, 10160]"
875723,[5434]
875725,"[13262, 3784, 3384, 13865, 4539, 12596, 7347, 10515, 14717, 6660]"
876135,"[8219, 10469, 14942, 2954, 11933, 8134]"
876836,"[10122, 13377, 10497, 16509, 10440]"
876940,"[11237, 12659, 14717, 4946, 7997, 1449]"
876979,"[16244, 334, 3360, 12785, 13243, 7417, 4401, 16433]"
877105,"[3182, 4585, 11110, 9381, 142]"
877133,"[2956, 7420, 11689, 14530, 16166, 11985, 4457, 11664, 10593, 13545]"
877261,[15297]
877272,"[15297, 7417, 13865, 15365, 3734, 1700, 7026]"
877967,"[3345, 3935, 13683, 13018, 11919, 10119, 7571, 9964, 13545, 14151]"
878279,"[5411, 3734]"
878370,"[6936, 16166, 12215, 8821, 14476, 2892, 3182, 7135]"
878418,"[6646, 7582, 9728, 12974, 7310, 6660, 4224]"
879129,"[13018, 3800, 11387, 1267, 7102]"
879142,"[3587, 3095, 8821, 14901, 14563, 5066, 12501, 8143, 4151, 14317]"
879199,"[3734, 15471, 13723, 9506, 12623, 14264, 14916, 8656]"
879357,"[9900, 1622, 9728, 6626, 1590, 16499, 6162, 14689, 4907, 13865]"
879419,"[7571, 16270, 561, 12173, 14317, 10440]"
880037,"[12965, 13463, 10119, 6646, 3734, 7626, 14942, 3343, 10593, 13865]"
880520,"[13262, 13921, 6738, 10605, 6839, 9506, 8000, 11631, 13865, 10240]"
880597,"[3734, 13913, 15297, 6210, 14421]"
880923,"[16166, 8254, 13243, 4718, 10440, 7571, 15266, 4436, 456]"
881191,[4448]
881440,"[8161, 15362, 1163, 6660, 3784]"
881812,"[4495, 15297, 3773, 5315, 3384]"
881852,"[1916, 3541, 7626, 565, 5325, 16166, 5732, 1290, 15362, 1163]"
881864,"[5732, 5169, 16291, 4495, 5658, 1070, 8874, 4685]"
882100,"[13015, 13377, 6878, 15549]"
882173,"[14317, 1290, 7571, 10761]"
882190,"[15362, 3734, 10903, 7460, 9728]"
882280,"[4448, 11756, 14215, 1287, 7417, 15297, 6470]"
882310,"[142, 10240, 9728, 10440, 14422, 12324, 7379]"
882478,"[16166, 13583, 9103, 5434]"
882665,"[5325, 13668, 13865, 11749, 11074, 3309, 8447, 2954]"
882915,"[16166, 9342, 13243, 10550, 7125, 10845, 9728, 4905, 11885, 3182]"
883254,"[4754, 10440, 9728, 3220, 9817]"
883305,"[7019, 4151, 12663, 5109, 1700, 14167, 931, 3190, 15297]"
883373,"[10878, 15297, 11640, 7019, 1884, 9728, 11245, 9986, 7389, 5490]"
883492,"[15362, 7460, 15297, 6210, 10038, 14421]"
883550,"[2956, 9234, 218, 12421, 7144]"
883800,"[15519, 10954, 9211, 15362, 5894, 6660, 3784]"
883882,"[9194, 10509, 14703, 6541, 6738, 7053, 826, 7829, 12324, 10845]"
883942,"[5894, 15244, 5167, 4685, 3734]"
884367,"[12988, 7571, 8437, 760, 15297]"
884392,"[10345, 6195, 8986, 8251, 6209, 1247, 3984, 8181, 10313, 3792]"
884689,"[657, 391, 14095, 14476, 598, 1659, 13865, 16021]"
884690,"[10219, 15362, 9617, 7192, 1287, 16346]"
885103,"[11664, 9986, 1105, 5693, 3734, 14200, 14942, 5979]"
885264,"[8727, 12995, 11985, 6044, 9335, 1978, 1107, 10942, 12268]"
885504,"[15915, 3908, 2802, 12598, 7626, 9419, 565, 12225]"
886134,"[11698, 4979, 3734, 12133, 14687]"
887011,[]
887029,"[3734, 12138, 6360, 13903, 13865, 14317, 219, 2301, 14814, 242]"
887335,"[9194, 15845, 10440, 16228]"
887491,"[9728, 6661, 3734, 11363, 13865, 16244]"
887787,"[14317, 4685, 13583, 9103, 5434]"
887889,"[6220, 16145, 10323, 15074, 3888, 6774]"
887982,"[5167, 5894, 15997, 15244, 3734]"
887996,"[13159, 9728, 15297, 1553, 9696, 15362, 6660, 3784]"
888126,"[7626, 13280, 12841, 8636, 12173, 7210, 13018, 9342, 7444, 8821]"
888204,"[16422, 3873, 16456, 5808, 13018, 2483, 15266, 5873, 7019]"
888280,"[16270, 13243, 16088, 11761, 3587, 16166, 9728, 4239, 11749, 4880]"
888332,"[6162, 10878, 5576, 7626, 13865, 12623]"
888906,[]
889165,"[7420, 354, 3734, 7745, 15266, 8636, 1418]"
889263,"[3734, 11237, 14689]"
889325,"[13218, 2954, 3734, 7582, 12623, 12988, 5330, 9900]"
889459,"[11287, 3734, 13185, 7310, 7968, 16166, 9728, 6870, 1105, 10761]"
889503,"[14689, 12841, 1325, 3587, 3095, 8821, 1337, 298, 14901, 14563]"
889540,"[3734, 12096, 15297, 1700, 7026]"
889575,"[14847, 12995, 10942, 6265, 12598]"
889831,"[6311, 13185, 7347, 1267, 12965]"
889948,"[12421, 10440, 15847, 14242, 11769]"
890052,"[13161, 9617, 10219, 13071, 1132, 3071, 10440]"
890126,"[11348, 7417, 5873, 4224]"
890278,"[16043, 8486, 10525, 3190, 12147, 13865, 15297, 6404, 14841, 2220]"
890320,"[10440, 274, 7582, 12988, 8391, 16378, 9996]"
890391,"[1844, 10240, 7571, 8636, 8616, 4533]"
890482,"[218, 14703, 12421, 13018, 7144]"
890569,"[4495, 2301, 5505, 10440, 1700, 7026, 6443]"
890850,"[14942, 7582, 10236, 2954, 10761, 973, 7571, 7106, 6220, 13915]"
890898,"[12356, 7626, 13545, 13865, 923]"
890928,"[3784, 15362]"
891295,"[13018, 13913, 10073, 682, 15615, 16499, 11190, 14341, 2722, 10236]"
891558,"[3542, 9761, 8069, 15266, 7210]"
891791,"[2169, 14899, 14461, 7882, 9728, 13256, 1916]"
891857,"[3734, 2612, 14703, 8636, 14784, 10436, 13262, 11237, 3808]"
891874,"[8821, 7382, 13543, 12974, 4774, 15362, 6050, 5681, 1105, 15399]"
892049,"[4239, 10942, 8579, 6265, 12598]"
892086,"[5266, 9214, 10119, 8437, 11754, 1267, 9728, 14317, 14942, 12057]"
892318,"[13545, 1337, 10942, 8579, 6265, 12598]"
892438,"[7582, 13099, 10845, 10214, 13865]"
892824,"[6155, 7571, 5023, 10440, 9963]"
892932,[]
893400,"[15549, 3587, 16166, 3734, 7582, 12173, 14710, 2657, 11919]"
893704,"[10550, 10038, 7192, 4495, 12756, 1275, 10214, 9996, 10073]"
894274,"[4151, 12988, 14167, 3935, 10214, 15297, 565, 12225, 9728]"
894325,"[16166, 1105, 6646, 13915, 15266, 13159, 12965]"
894695,"[4629, 11919, 2720, 4151, 16228]"
894877,"[10509, 5648, 13038, 4946, 11919, 4151, 16228]"
894938,"[3669, 16270, 12659, 9811, 7026]"
894940,"[142, 10878, 3784, 16166, 6162]"
895647,[8636]
895662,"[9728, 3935, 5754, 13865, 11112, 4024, 11754, 734]"
895741,"[8314, 1048, 5434, 1671, 13720, 11237]"
895909,"[9844, 10903, 7460, 9728]"
896269,"[5569, 5424, 10761, 7379, 12841, 16087, 2599, 15266]"
896534,"[3935, 8391, 4224, 1290, 12623, 5906, 12965, 11749]"
896629,"[682, 5569, 8134, 11029, 16166, 11754, 47, 15739, 9214, 3682]"
896715,"[456, 11112, 7401, 274]"
896941,"[10440, 14317, 10772, 15362, 817]"
897113,"[4000, 4621, 16382, 6404, 6273, 14359, 1337, 14422, 2279, 9327]"
897204,"[16166, 14619, 11539, 4565, 144, 7612, 3509, 7582, 8617, 9996]"
897564,"[11188, 47, 3384, 12173, 9728]"
897843,"[9728, 3935, 973, 9996, 9936]"
897955,"[9728, 12820, 13410, 6853, 4116, 7102, 12202, 7210, 7829, 12623]"
897971,[]
898551,"[5507, 6965, 14814, 6208, 8680, 9728, 9961, 4495, 14846, 8650]"
899043,"[7582, 13099, 10845, 2954, 13865]"
899188,"[15297, 10440, 7424, 1743, 3090, 13883, 16087, 14604, 142, 12324]"
899295,"[13865, 4880, 10440, 6878, 13380, 7486, 2616, 2145, 3828, 15774]"
899481,"[144, 6825, 13941, 7626, 6915, 1819, 5087, 4905, 1287, 9728]"
899643,"[2954, 12965, 11933, 8134, 9327]"
899985,"[16166, 13185, 10287, 6982, 14500, 8893]"
900092,"[15297, 3734, 12096, 1700]"
900481,"[11919, 10323, 11985, 16166, 4409, 5693, 12133, 14809, 13915, 13744]"
900533,"[9199, 13610, 7417, 11131, 10240, 10878, 9996, 16174, 8636, 13865]"
900545,"[10256, 10605, 7424, 13159, 11018, 5051]"
900944,"[10240, 10886, 13018, 5392, 9728, 13865, 13955, 7019, 676, 1418]"
900980,[]
901012,"[7444, 1649, 7210, 12173, 11112, 5648, 10942, 8437]"
901897,"[13104, 6738, 14567, 10761, 13865, 8679]"
901943,"[10122, 13377, 10497, 16509, 10440]"
902073,"[11254, 12908, 9318, 11864, 8617, 5086, 6965, 9996]"
902135,"[12201, 16270, 2237, 7400, 10440, 12324]"
902293,"[9842, 14359, 8986, 15810, 16026]"
902332,"[4239, 10942, 8579, 6265, 12598]"
902364,"[9728, 1844, 4845, 7466, 12743, 14814, 8986, 657, 3800]"
902420,"[9728, 11237, 12659, 14717, 7997, 1449]"
902469,"[2954, 13763, 682, 7311, 5716, 14741, 8026]"
902706,"[14727, 14018, 2025, 2956, 1978, 1107, 565, 12225]"
902713,"[5755, 14841, 14476, 10971, 8636, 3734, 1290, 13754, 13137, 5122]"
902854,"[1183, 4065, 5411, 10440, 4457]"
903212,"[9816, 8350, 175, 1465, 13223, 2954, 12615, 6455, 13913]"
903541,[11756]
903570,"[15464, 2280, 7807, 12104, 2720, 5424, 1696, 15297, 12324]"
903745,"[3594, 6489, 13650, 734, 6915, 10119, 682]"
903980,"[14086, 8109, 3734, 1570, 15297, 3978, 12173]"
903995,"[10845, 13099, 10214, 7582, 13865]"
904189,"[5411, 15297, 14317, 10876, 12756, 1105, 11985, 15333, 8617, 9963]"
904191,"[1290, 6256, 10942, 4024, 15715, 2612, 12302, 16226, 13018, 5847]"
905387,"[15297, 7134, 15373, 10440]"
905473,"[1700, 565, 8367, 10343, 85, 4905, 11885, 13414, 14823, 6044]"
905498,"[15411, 288, 10198, 7676, 11275, 760, 15297, 12537]"
905535,"[3541, 15266, 15074, 11864, 10119, 6774, 14317, 4718, 1287, 4475]"
906236,"[9728, 15297, 8618, 10657, 12228, 4718, 5051, 13941, 14689, 7144]"
906573,"[5693, 682, 10942, 14317, 4151, 4829, 8254, 3734, 1106, 9103]"
906601,"[456, 6295, 2171, 15362, 1163, 6660, 3784]"
907112,"[13865, 7019, 2722, 13243, 4718]"
907408,"[9728, 12609, 3541, 7102]"
907492,"[6646, 14684, 12965, 10373, 16166]"
907850,[]
